runoffs,d2m,skt,ssro,src,slhf,str,pev,e,tp
267.58594,258.8687,265.2948,0.0,0.0005294221311347158,-196552.0,-3185415.0,-2.250551574434212,-0.4118463010627238,0.0025235788458921604
263.85938,258.18365,266.12628,0.0,0.0021176885245388632,-221608.0,-3643836.0,-2.510431670543767,-0.4658583918626391,0.0
260.46875,259.88214,266.5949,0.0,0.0007058961748462877,-248750.0,-3257628.0,-3.0154121759551344,-0.5214642584405738,0.015238712958165479
257.28906,259.17297,267.80963,0.0,0.001235318347614367,-170398.0,-3657849.0,-2.2255363205658796,-0.3635806535839947,0.005082452458893272
254.25,259.60254,269.6698,0.0,0.0003529480874231439,-243036.0,-3339745.0,-3.255107799304824,-0.5213870508669061,0.08377223181810223
251.39844,259.2141,267.96368,0.0,0.0003529480874231439,-259884.0,-4024876.0,-4.136198754167708,-0.5545393264583254,0.012706663721218092
248.80469,259.54352,268.16736,0.0,0.0003529480874231439,-232394.0,-3852966.0,-3.2123128903549514,-0.5040153894242394,0.010200199351828587
246.46875,258.8322,268.40002,0.0,0.0007058961748462877,-204588.0,-3644665.0,-2.587881567706063,-0.45450892116605246,0.0025765204969552258
244.32812,259.57227,269.21942,0.0,-2.542355440386933e-16,-314160.0,-3870818.0,-4.673231273955025,-0.6926110245331074,0.0
242.32812,261.67755,268.97067,0.0,0.0005294221311347158,-175292.0,-2863806.0,-3.0449272117039072,-0.3814817262082215,0.012947878769153931
240.40625,260.90466,270.1037,0.0,-2.722117844916204e-16,-312360.0,-3751327.0,-4.026740839435661,-0.7069881320376226,0.0
238.57812,260.71402,269.6419,0.0,-4.3143049031139565e-16,-294522.0,-3106503.0,-3.089531105615606,-0.6757522328371124,0.058677622760683334
236.9375,262.1317,271.60876,0.0,-2.6450768684969783e-16,-344876.0,-2573465.0,-4.380107839097036,-0.7878463748056674,0.010182552134807565
235.54688,266.54193,272.2074,0.0,-2.5680355134245184e-16,-471548.0,-4008554.0,-4.059366347064497,-1.1033102964574937,0.0025324019548023102
234.3125,263.53918,271.26376,0.0,-2.542355440386933e-16,-426282.0,-3322536.0,-3.6213136809237767,-0.9967199332550081,0.022959271817057925
233.09375,266.1796,270.1856,0.0,0.00017647404371157194,-267948.0,-2382251.0,-2.940410581686592,-0.5938517091408357,6.962740144444979
231.78125,263.34225,270.18,0.0,0.00017647404371157194,-444402.0,-3993219.0,-4.430513513398182,-1.010882044738537,0.0
230.32812,262.0791,269.56424,0.0,0.0003529480874231439,-402874.0,-4102912.0,-4.225847533234628,-0.9182882081404387,0.0
228.73438,263.1952,270.95447,0.0,-2.542355440386933e-16,-489600.0,-3942463.0,-4.991568630430265,-1.1258548227033316,0.0025411955872911562
227.10938,262.9726,271.56592,0.0,-2.824839273026249e-16,-488796.0,-3856417.0,-4.010064003523439,-1.1377723296845943,0.0025235788458921604
225.54688,262.15292,271.21304,0.0,-2.1828302526751567e-16,-508366.0,-3803960.0,-5.087592171548749,-1.1789623783897696,0.0
224.23438,263.42786,271.93738,0.0,0.00017647404371157194,-403774.0,-2740514.0,-3.6068868212169036,-0.9411306507445261,0.02904762830269192
223.0625,263.62592,272.87732,0.0,-2.773478369644609e-16,-539538.0,-3760914.0,-4.8407496251456905,-1.2648777385493304,0.0
222.0,266.43335,273.09082,0.0,0.0005294221311347158,-505734.0,-3797599.0,-3.6063796642338275,-1.1910784678548225,0.010279613160690815
220.96875,268.80853,272.75128,0.0,0.0017647405203824462,-201756.0,-1642823.0,-1.5934282373564201,-0.47248170176317217,3.687292860377056
219.85938,266.19775,273.2411,0.0,0.0007058961748462877,-505852.0,-2828590.0,-4.451844461073051,-1.1819404335255967,0.13094374651245744
218.51562,264.24908,273.34567,0.0,0.00017647404371157194,-621936.0,-4080310.0,-4.419241122377571,-1.4630085729550046,0.02701817436445708
216.89062,261.20758,270.6244,0.0,-2.0544287515275258e-16,-392418.0,-2582519.0,-5.157299483471434,-0.904457010619808,1.3328202328466432
215.04688,262.91608,272.17563,0.0,0.00017647404371157194,-526942.0,-3993976.0,-4.553449798549991,-1.2307961583246652,0.04528323849228855
212.85938,262.73978,271.767,0.0,0.00017647404371157194,-471906.0,-3286442.0,-5.288397687763791,-1.0977954332247464,0.2828879104299631
210.64062,262.25244,271.0916,0.0,-2.850519724717069e-16,-503838.0,-4306322.0,-5.760620524597471,-1.1746553809643956,0.0
208.78125,262.38818,271.58228,0.0,0.00017647404371157194,-520452.0,-4452388.0,-5.3166777433943935,-1.2149576491538028,0.0025235788458921604
207.21875,264.10187,273.35458,0.0,-2.773478369644609e-16,-517164.0,-3376137.0,-4.209501867080689,-1.2166616727427026,0.14576756868223129
205.64062,263.15665,274.78537,0.0,-1.4124198258397419e-16,-713232.0,-4069690.0,-6.204099463502644,-1.681792241470248,0.0
203.73438,262.43954,271.91486,0.0,0.00017647404371157194,-378456.0,-2267633.0,-4.7655270236646174,-0.8872619332578324,0.6192474586441676
201.79688,263.8929,273.70972,0.0,0.00017647404371157194,-514980.0,-3618643.0,-5.684140774064872,-1.2115384322441969,0.17331516488638954
200.125,264.53754,273.73895,0.0,-1.3867393741489219e-16,-588996.0,-4476775.0,-6.187577128002886,-1.3886908902804862,0.0
198.65625,263.81018,273.63477,0.0,-6.869498108100275e-17,-539738.0,-4422118.0,-6.62536513118539,-1.2730727405596554,0.007640777344164462
197.39062,264.84705,274.6555,0.0,-1.4252600516851518e-16,-532026.0,-4281797.0,-6.751103228452848,-1.2563849054458842,0.0025765204969552258
