runoffs,d2m,skt,ssro,src,slhf,str,pev,e,tp
553.125,261.83356,268.71082,0.20215432527947996,0.006317322664983749,-1770758.0,-5121233.0,-86.82804764248431,-24.996592401294038,0.015056285551651172
541.7422,268.5235,271.6009,0.20294398694886695,-1.6853678258152124e-15,-1471478.0,-4439558.0,-81.18864752759691,-20.776720248250058,0.0
525.6719,270.93683,274.88397,0.20373364861825394,0.016846193773289997,-2097818.0,-3614044.0,-99.79500464396551,-29.62712460430339,0.09091787589454725
512.9375,273.86243,277.17877,0.20452331028764092,0.008423096886644998,-1958420.0,-4148500.0,-68.07915451645385,-27.667109861795325,0.030323149324829046
505.52344,276.5498,280.15222,0.20557620672434496,0.6959583629395638,-673136.0,-765750.0,-36.283016015659086,-9.510400786894024,1.6079691818049469
505.39844,265.636,274.21173,0.20610265494269697,0.027375064881596245,-1870686.0,-3076869.0,-114.21271847211756,-26.41810533532407,0.07581104810583383
519.6094,264.649,271.1908,0.20689231661208396,0.007370209775814374,-1969624.0,-4617575.0,-83.00067202071659,-27.823659365822095,0.06085687154211428
545.7969,268.1369,271.4879,0.20768197828147095,0.006317322664983749,-1792016.0,-4657536.0,-72.31162817333825,-25.31466270738747,0.015372147554870708
578.3281,272.89258,273.57684,0.20847163995085793,0.008423096886644998,-1819138.0,-4430035.0,-62.57610766624566,-25.699032448756043,0.0
614.3281,273.12482,276.33395,0.20899808816920995,0.006317322664983749,-2119156.0,-4635151.0,-86.40649684821256,-29.93729867739603,0.030396722472403326
645.1875,271.6078,274.04315,0.20965614311307945,-1.6240817395813458e-15,-1803270.0,-4456060.0,-92.06787217408419,-25.47506483097095,0.0
654.28125,270.36246,275.01495,0.21031419805694895,-2.5740192568934477e-15,-1562834.0,-3003459.0,-85.23647375113796,-22.078219444665592,0.0
640.8906,274.3739,277.23376,0.21110385972633594,1.3919167258791276,-1098398.0,-1454917.0,-55.85868893831503,-15.517153769906145,4.172275794189773
619.0156,275.3427,278.01013,0.21163030794468796,0.005264435554153124,-1325280.0,-1450690.0,-47.29634565592278,-18.72233951871749,0.1977848285150685
600.0469,273.76575,276.7872,0.21215675616303997,0.0031586613324918744,-2066186.0,-3851382.0,-77.80849227856379,-29.1891892629792,0.015372147554870708
591.8125,269.47452,275.7813,0.21294641783242696,0.0010528871108306248,-1868356.0,-3248387.0,-106.6200784407556,-26.39443027874222,0.18688745484496394
596.21875,268.46335,271.805,0.21347286605077898,-1.6087602180228792e-15,-1797714.0,-4775599.0,-76.76336826989427,-25.39645993238082,0.0
602.6094,267.4873,276.158,0.213999314269131,-1.6087602180228792e-15,-2158990.0,-4376603.0,-142.28111467673443,-30.500231332553085,0.0
597.2656,267.6151,274.45056,0.21452574117120093,0.0010528871108306248,-2368162.0,-4975258.0,-96.29836495150812,-33.455223274359014,0.015161390809481645
578.25,271.33588,278.40186,0.21478897593851798,-1.6853678258152124e-15,-2338378.0,-3048495.0,-124.70394722186029,-33.034463740477804,0.015056285551651172
556.40625,271.15878,276.48062,0.21531540284058792,0.14319264707296497,-1924880.0,-2760379.0,-69.84313586144708,-27.192948437004816,56.98646418750286
542.0,268.90442,273.75964,0.21584185105893994,0.012634645329967498,-1731358.0,-3305749.0,-77.91588541294914,-24.458993721054867,0.04537943354421259
535.0,270.81927,275.13513,0.21636829927729195,-1.6547246312369853e-15,-2120844.0,-4318073.0,-96.62253069109283,-29.96121929754736,0.0
529.65625,278.3064,278.99707,0.21649990600280944,0.0031586613324918744,-1437488.0,-2069390.0,-72.23266038636211,-20.30752602877328,0.0
520.8906,275.99017,278.94073,0.21702635422116145,0.01789908088412062,-1114058.0,-835541.0,-43.17337425163714,-15.73842428115313,1.6311853414663346
507.51562,273.67822,276.01062,0.21755280243951347,0.006317322664983749,-1684250.0,-2799679.0,-71.50840065150987,-23.79357101744972,0.49827883685793495
492.0,264.52448,272.50192,0.2180792506578655,0.006317322664983749,-1681792.0,-2959980.0,-120.22904775221832,-23.75833264522953,0.030375789883407833
487.10938,266.50055,273.0619,0.21847407083441794,-1.225722179061213e-15,-1389120.0,-1697971.0,-103.60645683249459,-19.619860722741578,5.430265218819841
487.67188,269.2774,272.4061,0.218737305601735,0.013687532440798122,-1097218.0,-1741179.0,-44.050429096387234,-14.985017514845822,10.246802276014932
490.17188,265.83157,269.99356,0.21926373250380493,-1.5627956533474793e-15,-2459134.0,-4024737.0,-94.41002475796267,-33.21608528494835,0.0
503.4375,264.27197,270.8963,0.21965857399663946,-1.700689347373679e-15,-1847896.0,-3217501.0,-80.92161078820936,-25.0504881478264,0.0
526.0625,268.67334,273.5354,0.220053415489474,0.033692387546579994,-1172500.0,-1968760.0,-51.78519859327935,-16.335379768861458,0.9071148951989016
556.03125,270.53156,274.73154,0.22018502221499148,-1.6547246312369853e-15,-1458456.0,-2638036.0,-54.80816798808519,-20.576474071276607,0.0
589.9219,271.3129,275.051,0.22084307715886098,-8.426840643689e-16,-1416840.0,-1887959.0,-62.23786840564571,-19.960172267019516,0.0
614.2344,263.23447,273.3211,0.22110629060989595,-8.503448251481333e-16,-2695560.0,-4531148.0,-126.39449414564297,-37.87655987252947,0.0
616.8594,266.1976,270.51245,0.22136950406093092,0.006317322664983749,-2588632.0,-4988956.0,-112.48756345594302,-36.464967706706375,0.015372147554870708
599.2344,268.227,272.81512,0.22150113210273048,-8.273624670797865e-16,-1648982.0,-3464692.0,-86.80027167429216,-23.265516574610956,0.0
572.1875,268.3512,275.65625,0.22189595227928294,0.0010528871108306248,-1785606.0,-2824039.0,-82.00437150662765,-25.214540983142797,0.045586739716441116
543.9531,261.099,268.6926,0.22215918704659998,0.0010528871108306248,-2173280.0,-5226522.0,-114.07610872993246,-30.670256819576025,0.015372147554870708
519.4219,264.9342,270.6949,0.22242240049763495,0.011581758219136873,-1183562.0,-5029146.0,-105.69353980827145,-16.700581909390166,0.030112568438767084
500.64062,270.61893,275.6631,0.22268561394866992,-8.503448251481333e-16,-2447706.0,-4738536.0,-134.2791692877654,-34.56447484495584,0.0
488.98438,274.02774,276.95624,0.22281724199046948,0.013687532440798122,-2741514.0,-4553470.0,-110.3136055462528,-38.72897104884032,0.045348199861905414
487.42188,271.3219,275.6511,0.22294884871598697,-8.503448251481333e-16,-2858658.0,-4873174.0,-98.3957179414574,-40.38447059429018,0.015056285551651172
516.3594,272.76666,275.44897,0.22308045544150445,0.012634645329967498,-2943762.0,-4843683.0,-112.0467932196334,-41.58673618803732,0.030744300438811933
647.6406,279.25003,282.7055,0.22308045544150445,0.007370209775814374,-3254670.0,-3855372.0,-134.0267299383413,-45.97898441716097,0.03037278162310031
894.5156,282.39966,282.56458,0.22334366889253943,5.252853725323803,-594544.0,-276368.0,-9.288833553000586,-8.399176522289054,56.12045970337931
1224.2344,273.93378,279.02933,0.22360690365985647,-1.195078984482986e-15,-2667038.0,-2981478.0,-103.92311378382146,-37.67749785765773,0.12276663952093259
1639.5781,272.67105,278.19446,0.22360690365985647,-2.727234472478114e-15,-3950486.0,-5170168.0,-121.80297926533967,-55.808872275520116,0.0
1925.4375,268.3676,274.42136,0.22373851038537396,0.004211548443322499,-3271228.0,-4587889.0,-156.93151362938806,-46.212924644351006,0.015372147554870708
1918.6406,270.84436,277.29083,0.22400172383640893,0.006317322664983749,-3026090.0,-4396093.0,-135.29152420233004,-42.74984803487314,0.030112568438767084
1722.9688,279.01764,279.24524,0.22400172383640893,8.220942390835262,-1202752.0,-298583.0,-24.12901358184172,-16.991360553220147,74.11798833345529
1480.0312,276.22296,278.0255,0.22426495860372597,0.013687532440798122,-2203380.0,-2093629.0,-74.09482350340113,-31.127357033255976,0.5715071296208407
1269.5156,270.18036,277.20245,0.22426495860372597,-1.5781171749059459e-15,-3681328.0,-3913485.0,-140.23824405740015,-52.00646774028428,0.0
1106.5156,272.51874,278.2153,0.22426495860372597,-1.6853678258152124e-15,-3326794.0,-4063436.0,-112.08074647583999,-46.99792043538764,0.0
980.09375,277.4358,281.33643,0.22426495860372597,0.007370209775814374,-2349514.0,-2175791.0,-97.75977378012612,-33.19180450489512,0.06180447087444918
878.90625,279.34003,282.1704,0.22452817205476094,0.3695633665756759,-3047434.0,-2633437.0,-114.46382632129826,-43.051386455772445,1.026249037749949
799.875,270.6963,276.26422,0.22452817205476094,-1.4555450024382127e-15,-3748551.0,-4974448.0,-163.19604765158147,-52.956138461013325,0.0
737.9844,266.68298,275.34195,0.22452817205476094,0.014740419551628747,-1562750.0,-1233396.0,-104.37927267048508,-22.07710076618241,10.400102837593295
690.2031,270.90985,275.3955,0.22439656532924346,0.51170314918636,-1400754.0,-1407290.0,-56.444881920469925,-19.731548491108697,12.514879927039146
651.0625,271.1356,277.4941,0.22452817205476094,-1.5168310886720793e-15,-3775114.0,-4829015.0,-143.3990073564928,-53.30190288077574,0.0
610.7656,274.2231,280.7483,0.22439656532924346,-1.4555450024382127e-15,-3931528.0,-3918815.0,-179.06081848195754,-55.46806823986117,0.0
570.4219,261.65363,276.8177,0.22452817205476094,0.0021057742216612496,-3842352.0,-4381145.0,-211.7807453032583,-54.244021157501265,0.015372147554870708
532.2031,261.774,273.38568,0.22426495860372597,0.005264435554153124,-2909696.0,-3573984.0,-131.6416855843272,-41.09855854039779,0.015372147554870708
497.6875,269.43713,275.7207,0.22426495860372597,0.19162544617756794,-2760572.0,-2948657.0,-110.94508590758778,-38.99673629348399,0.9112737870964338
472.29688,271.48257,277.2612,0.2241333518782085,0.005264435554153124,-2982822.0,-3503881.0,-113.19365148665383,-42.138053686358035,0.015108926110229959
452.6875,275.04108,279.18176,0.22400172383640893,-1.6700463042567458e-15,-3731428.0,-4842114.0,-136.0028727503959,-52.714176490553655,0.0
441.59375,277.79968,279.23422,0.22400172383640893,8.863203674991382,-2064320.0,-2134460.0,-81.51189103955403,-29.16280209319666,30.54478202102473
460.75,266.92725,274.7157,0.22400172383640893,-1.6853678258152124e-15,-3268732.0,-3279245.0,-159.46568601066247,-46.17745435098186,0.0
520.1406,264.41772,273.96313,0.22373851038537396,-1.4861878940938522e-15,-3655950.0,-5772529.0,-132.88607078720815,-51.64792855794076,0.015372147554870708
