runoffs,d2m,skt,ssro,src,slhf,str,pev,e,tp
4876.8594,270.48395,277.96472,0.36132006187017396,0.00013730573969472637,-1441832.0,-1726280.0,-0.9134951142186765,-0.4427115953831162,0.0003272453558134103
4910.9062,271.03912,277.76886,0.35726954195069993,-3.663113163172857e-17,-1812666.0,-2237188.0,-1.02341977026299,-0.5565774188198702,0.0
4887.039,275.04425,276.70624,0.3530874366219905,0.00048057008372737187,-2741670.0,-4161832.0,-1.5182982338046713,-0.841828665443245,0.00197608163166052
4872.9844,279.88,281.21002,0.34882522470525146,0.0033639907526250568,-2456090.0,-3316191.0,-1.3166933570119,-0.7541410695921513,0.007615891917112094
4897.4375,278.34668,279.8495,0.34482047084338774,0.1948597230239102,-590804.0,-615724.0,-0.19193911526826923,-0.18140590896109643,1.3406921652858728
4912.6406,273.71606,276.53204,0.34105601542933073,0.1061144558889282,-1567104.0,-1101574.0,-0.5275686874028906,-0.4811643350421946,1.657371797136875
4952.414,274.24664,274.7318,0.3371485277625652,0.00048057008372737187,-2372442.0,-3652289.0,-1.2571885292800289,-0.7284548644292954,0.0013227118567105123
5174.4062,275.78534,278.3004,0.3331094546865643,0.004531089503601038,-1737708.0,-2336641.0,-0.9632254887037561,-0.533565810201253,0.02448847791214348
5451.1406,275.29883,276.737,0.329173339252975,0.0003661486530637248,-1373724.0,-2464554.0,-0.812366579339141,-0.42180394643764885,0.00670509714417733
5636.2188,274.62677,275.30856,0.32518576631446194,0.00048057008372737187,-2572576.0,-4343003.0,-1.394854706404658,-0.7899091940544167,0.0006606666463904176
5780.672,275.71912,277.76776,0.32114095915858343,-3.5299091083886766e-17,-2280144.0,-3490321.0,-1.2522884276222612,-0.7001176811627374,0.0
5810.125,270.4855,275.83917,0.31707613601383855,-5.594579293949888e-17,-3144600.0,-4389342.0,-1.7907902361002925,-0.9655475139425107,0.0
5668.4375,273.0243,275.8158,0.31298270641855197,0.00013730573969472637,-2683878.0,-4072446.0,-1.5086211533343885,-0.8240832869432779,0.0013204234372565793
5449.2188,274.68646,276.22107,0.30898939940016135,0.00013730573969472637,-2495478.0,-4042907.0,-1.386424628435634,-0.7662350753889768,0.00032838946145696823
