runoffs,d2m,skt,sde,src,slhf,str,pev,e,tp
605.40625,248.1851,261.42175,0.9765625,0.00014901161,-15138.0,-4672432.0,-0.8653141,-0.0054845586,0.0004261732
602.78125,247.40047,264.0345,0.9765625,-4.7704902e-17,-18698.0,-4409170.0,-0.98956376,-0.0068210065,0.0
600.4453,253.56181,265.1203,0.9765625,0.00059604645,-20848.0,-4594505.0,-0.80157816,-0.007898547,0.0025734608
598.58594,254.71204,269.6983,0.9765625,0.00017881393,-31232.0,-3069474.0,-1.0003633,-0.0119889155,0.0008881092
596.9453,249.88963,263.6405,0.9765625,0.0003874302,-48376.0,-4966763.0,-1.443047,-0.017222017,0.0017195939
595.6406,250.79613,264.86017,0.9765625,0.0006854534,-12060.0,-4372009.0,-0.7645562,-0.004461501,0.002145857
594.125,255.81696,265.45447,0.9765625,0.00023841858,-19676.0,-4183052.0,-1.0889732,-0.0072307885,0.0017225741
592.0469,258.5666,264.88635,0.9765625,0.00014901161,-16836.0,-4435259.0,-0.9217933,-0.0062845647,0.0004351138
589.7344,258.82617,264.37567,0.9765625,-4.2934413e-17,-18032.0,-4809517.0,-0.80925596,-0.0068610534,0.0
587.34375,258.16583,264.75974,0.9765625,0.00020861626,-43266.0,-4947102.0,-0.8228347,-0.017037615,0.0008603894
585.125,254.96913,265.11346,-7.345365e-21,-4.597018e-17,-38100.0,-4898511.0,-0.9544157,-0.014982186,0.0
582.9375,263.4113,268.4173,-7.345365e-21,-7.285848e-17,-35340.0,-4272207.0,-1.2595727,-0.013843179,0.0
580.75,260.25867,267.76892,4.8828125,0.0008940697,-50170.0,-1497758.0,-0.71382153,-0.018284656,0.62992275
578.6406,254.91692,264.1703,3.90625,0.00014901161,-75038.0,-4734730.0,-0.9237789,-0.027297996,0.0004276632
576.5469,258.67004,265.92197,4.8828125,-4.2934413e-17,-136832.0,-4172541.0,-1.3853759,-0.048788264,0.01605153
574.5,258.08975,264.54498,3.90625,-4.7704902e-17,-66158.0,-4833550.0,-0.7921234,-0.024272129,0.0
572.5,260.65866,268.64288,6.8359375,0.0003874302,-88302.0,-2192930.0,-0.9595826,-0.03131479,0.46925247
570.4219,255.18651,265.4822,6.8359375,-4.5536498e-17,-232204.0,-4914691.0,-1.5604868,-0.082540326,0.0
568.2656,254.08972,265.0697,5.859375,5.9604645e-05,-152834.0,-4831659.0,-1.3664887,-0.055456534,0.00042914826
566.2969,256.2597,265.22607,5.859375,-4.7704902e-17,-168586.0,-4720975.0,-1.4400408,-0.059956685,0.0004261732
564.2969,254.12167,265.37125,4.8828125,-3.6862877e-17,-111854.0,-4850452.0,-1.159098,-0.040599145,0.0
562.6094,254.75404,265.25378,4.8828125,0.00029802322,-148422.0,-4343946.0,-1.4649183,-0.05390402,0.00085234636
561.1094,255.60637,266.6195,3.90625,-4.6837537e-17,-75058.0,-4754276.0,-0.96430254,-0.028274953,0.0
559.53125,257.406,266.24512,2.9296875,-4.597018e-17,-102382.0,-4540327.0,-1.1689439,-0.038662925,0.0043809414
557.7969,259.81635,266.29425,1.953125,-3.252607e-17,-87172.0,-4785124.0,-1.1014864,-0.033549033,0.0
555.9844,247.6411,262.536,1.953125,-2.4069295e-17,-139656.0,-4486635.0,-1.6950406,-0.0494821,0.0062659383
554.0,241.99129,265.69138,1.953125,0.0002682209,-40354.0,-4976366.0,-1.1181719,-0.014514662,0.0008597969
551.8281,261.67828,267.59314,10.7421875,0.00032782555,-132420.0,-1767203.0,-1.013659,-0.046867877,0.9254664
549.8125,250.38289,262.9608,8.7890625,0.00014901161,-153762.0,-5347810.0,-1.1309161,-0.054491684,0.0004351138
548.125,249.7261,262.5795,7.8125,-4.4235455e-17,-132060.0,-5423612.0,-0.99586695,-0.048036687,0.0
546.71875,248.7954,263.93146,7.8125,-4.8138583e-17,-156864.0,-5206325.0,-1.3319701,-0.055943616,0.0
545.28125,262.0464,268.63892,9.765625,0.00014901161,-225328.0,-2205083.0,-1.216799,-0.07968675,0.22738576
543.7344,264.0843,266.42685,10.7421875,0.0003874302,-148400.0,-2430881.0,-0.74763966,-0.052906573,0.28266013
542.0469,254.40665,264.60764,10.7421875,-2.3852454e-17,-342556.0,-5014732.0,-1.5709363,-0.12154877,0.0
