runoffs,d2m,skt,ssro,src,slhf,str,pev,e,tp
525.65625,263.3277,268.7909,0.34401857362809096,0.0006937606739088054,-2048108.0,-5123791.0,-7.899708407421713,-3.171682351421623,0.0016534628666242668
508.91406,267.37506,272.9544,0.3421974383854831,-1.850850383834143e-16,-1644870.0,-4279686.0,-7.574739129267982,-2.5480274530309543,0.0
493.57812,271.03253,275.60468,0.34033296714142125,0.0020812819800930527,-2596674.0,-4053514.0,-10.82500762095151,-4.023887527182524,0.009984489901526672
488.0547,274.8507,277.99127,0.33838175994560515,0.0009250142318784071,-2069104.0,-3907817.0,-7.285975470949779,-3.210421027688426,0.0033300512347622657
503.75,276.00098,279.46082,0.3364739313838072,0.12591755904622914,-576028.0,-446301.0,-3.106819463027932,-0.8941094051806431,0.39292289955028536
534.40625,266.50122,274.72345,0.3345660815057272,0.00300629621197146,-2218450.0,-2852952.0,-10.501368478799122,-3.437526402194635,0.008325476308357338
565.2656,266.73688,270.89392,0.33255706455292966,0.0013875213478176107,-2301466.0,-4709045.0,-8.516504749422893,-3.5701211800187593,0.006683227304904449
601.8594,270.2326,272.943,0.3305480476001321,0.0006937606739088054,-1783704.0,-4364580.0,-7.3235685249528615,-2.7665621473715873,0.0016881504527610502
639.4219,273.40234,273.8698,0.32851012576884386,0.00300629621197146,-1846278.0,-4293149.0,-6.032754754414782,-2.864310090444633,0.0
651.2031,272.86896,277.06247,0.3264432990590649,0.0006937606739088054,-2288142.0,-4524924.0,-8.948818731369101,-3.5497131420925143,0.003338130771801673
633.78125,271.81677,275.299,0.3243764723492859,-1.783546853993476e-16,-2016876.0,-4385983.0,-9.19994499781751,-3.12902318455599,0.0
607.1875,270.20816,275.37433,0.32229519320026156,-2.826756583679171e-16,-1537226.0,-2674554.0,-8.057162403929397,-2.384863762472378,0.0
584.875,274.73718,276.63025,0.3202283664904826,0.3087235000975852,-1100472.0,-1287737.0,-5.520990725926822,-1.7072943592211232,1.063847292925857
576.9219,274.9931,278.07263,0.3182048970984397,0.0013875213478176107,-1370434.0,-1840349.0,-5.288465217745397,-2.1261199094624317,0.0016592437424023387
589.375,273.66418,278.38095,0.31609469175464255,0.00023125355796960179,-1776478.0,-2691293.0,-7.168353931774618,-2.7560654984881694,0.0016881504527610502
605.65625,267.8749,275.6856,0.3139845077271275,-1.850850383834143e-16,-2239940.0,-4062768.0,-11.311536582070403,-3.4750870554489666,0.0
602.6719,268.48874,272.21906,0.3118454188211217,-1.7667208295383463e-16,-2050566.0,-4886284.0,-8.1231862623099,-3.181286615472345,0.0
580.5781,266.28223,276.57986,0.3096774250366252,-1.7667208295383463e-16,-2660500.0,-4432276.0,-15.672341760364361,-4.1275508237959,0.0
554.5469,266.88855,275.73962,0.30750940993584663,0.00011562677898480089,-2436208.0,-4970085.0,-9.204354228131706,-3.7795828120579245,0.001665005466833236
537.9375,271.248,277.72412,0.30532696371210477,-1.850850383834143e-16,-2332032.0,-2843439.0,-12.398081707942765,-3.6179617382003926,0.0016534628666242668
535.0625,270.27206,275.63687,0.30323123212383507,0.006590725964983335,-2352624.0,-3101038.0,-7.860583309593494,-3.6499075122264912,10.928868732662522
534.7344,270.94934,272.00964,0.30112102678003794,0.0025437890127655294,-1788118.0,-4006386.0,-6.7710750499827554,-2.774121412585373,0.0037694327659210103
526.9531,272.17474,275.4867,0.29898193787403216,-1.8171985242505008e-16,-2182302.0,-4205744.0,-9.237654694516095,-3.385664058441762,0.0
513.15625,277.2439,278.22168,0.29688620628576246,0.000809387473710288,-980744.0,-1094959.0,-5.261076012175181,-1.5215471762530797,0.0002601602475116316
497.65625,276.0019,279.0501,0.2948482844544742,0.014106466661445438,-1368940.0,-918263.0,-5.4131545539348735,-2.1238000158518844,0.03387864655479689
482.96875,274.62158,278.3954,0.29276700530544986,0.00011562677898480089,-1563338.0,-2186421.0,-6.284532446443336,-2.425394370675349,0.03324269925997214
470.67188,264.6651,274.03317,0.29067127371718016,0.00023125355796960179,-2287160.0,-2622147.0,-12.827953014493687,-3.548336621861381,0.018454031636139234
469.39062,267.35602,273.53455,0.2885755208126284,0.0018500284637568143,-1923498.0,-2212290.0,-10.800552900036564,-2.9817075528626447,2.266920773763559
483.53125,269.82233,272.31625,0.28656650385983085,0.0009250142318784071,-1104274.0,-1752438.0,-4.366760776974843,-1.6799486388663354,1.9431774376243993
