runoffs,d2m,skt,ssro,src,slhf,str,pev,e,tp
295.5625,254.12456,255.73816,1.3395982136898965,0.188344998264256,-642568.0,-2858224.0,-0.94897342250988,-0.8551942300982773,0.08549694285875375
291.7422,254.62508,257.56378,1.3289785272263543,0.18969353021702773,-662658.0,-2909794.0,-0.9465291270771559,-0.8820876189474802,0.04680530629741497
287.85938,259.04034,257.56757,1.3184992724291078,0.19036780685155463,-816080.0,-2944446.0,-1.2726772808946407,-1.0862954695767257,0.06266191299175716
283.89844,262.27844,262.753,1.3081605345632852,0.19070494516881809,-830004.0,-2480616.0,-1.297540848099743,-1.1047604004943423,0.7757769253657898
279.9375,256.1787,259.75183,1.2979341761365504,0.20823586055485066,-873836.0,-1993167.0,-1.3133580409885326,-1.1627614071585413,7.335419695664314
275.98438,249.2766,244.6082,1.2878483346412395,0.21340522948776197,-411116.0,-4412026.0,-0.4370649122620307,-0.5469141086678064,0.00809153211100977
271.96875,251.36969,251.75916,1.27786071857372,0.22677816957639152,-737914.0,-2759865.0,-1.1198296476777614,-0.9816577630772372,0.7613925276928057
268.07812,254.24043,255.8551,1.2680136194376246,0.2358807762448123,-705016.0,-2138935.0,-0.9961298985672329,-0.9378936454140785,2.5569970034666767
264.23438,249.33008,245.12569,1.2582648309944489,0.24419670552333628,-352044.0,-3991915.0,-0.5032413099570476,-0.4683304837271862,0.02629637840811938
260.6875,243.90608,242.71286,1.248656559482697,0.24588237579337147,-429868.0,-4096477.0,-0.6444860218834947,-0.5718584645819647,0.003188141084464746
257.17188,242.78749,242.48065,1.239146598663865,0.24588237579337147,-391386.0,-4125124.0,-0.6069518860840617,-0.5206633630905344,0.0
253.57812,247.1398,244.22786,1.2297630860302888,0.24588237579337147,-426658.0,-4201618.0,-0.6380102632874696,-0.5675881311617559,0.0
249.89062,252.20985,255.21423,1.2204778840896324,0.2540859469490897,-609122.0,-3267069.0,-0.8824879387248075,-0.8103238826606685,0.1710051300563009
246.34375,254.38567,252.08824,1.2113191303342319,0.25824392224649273,-742154.0,-3772007.0,-1.106288095797936,-0.9873890292055876,0.07103393606655573
242.92188,252.22276,255.46884,1.2022726707527909,0.2564458725373697,-773898.0,-3572612.0,-1.1152923491408728,-1.0300082919911802,0.11059088578235787
239.625,257.4374,254.07426,1.1933105383832299,0.26026673083379137,-871440.0,-3470267.0,-1.2139880993800034,-1.1597798561524542,0.25512543544436994
236.46875,248.74265,249.76399,1.184376543506005,0.2701559509432627,-935354.0,-3568736.0,-1.33872731566953,-1.244417774159956,1.7501700995126157
233.34375,245.53807,247.12479,1.175498738348324,0.26757126647680707,-709524.0,-4360959.0,-1.142684453725451,-0.9446714557270752,0.0
230.21875,250.75183,248.50914,1.1666489854178508,0.2638628089357553,-676244.0,-4455322.0,-1.0942777350919641,-0.900608824849769,0.0016182192252855998
227.14062,252.45111,250.35889,1.1577710949950415,0.25846868112466836,-715916.0,-4333181.0,-1.1663680368201312,-0.9532718081572966,0.010400555083833751
224.0625,252.62363,249.84976,1.1489494795569044,0.25543447890186144,-771628.0,-4587287.0,-1.2975127958725352,-1.0272057977545046,0.012305356733577355
221.07812,255.92787,253.19128,1.1401840538383112,0.2546478441445288,-916018.0,-4387972.0,-1.5466260379071173,-1.219041593003567,0.01698026919072504
218.23438,256.6474,256.97107,1.1314747325741337,0.25262503555723015,-1180988.0,-4123543.0,-2.1089920210215496,-1.5713737298028718,0.003539897042159623
215.5,261.60718,259.0127,1.1226811693632044,0.25779440449014146,-1163324.0,-4386194.0,-2.056904918390501,-1.547911324450979,0.3977046532099848
212.8125,259.83978,258.80206,1.1138454851788993,0.2620647592266323,-1177352.0,-3513765.0,-2.1466947259796143,-1.5668470041418914,0.2707178481387018
210.09375,261.17822,260.20007,1.1050238697407622,0.2643123266921066,-1277112.0,-3512155.0,-2.411414300240722,-1.6997055922729487,0.12538540872242265
207.32812,263.53815,263.74802,1.0962583587570407,0.2665598728412988,-1275160.0,-3431116.0,-2.6011781528723077,-1.6965308304861537,0.0855868442783958
204.57812,264.2115,263.2201,1.0875350540118234,0.33555978262711506,-1317870.0,-3387132.0,-2.892812517529819,-1.7534640619487618,0.5985797457697117
201.85938,260.27936,263.95493,1.078938197451862,0.35769816975061985,-1188576.0,-3168193.0,-2.549990256284218,-1.5848485190872452,8.178690450222348
199.17188,254.45071,260.60098,1.0704255828386522,0.40444729165756144,-990524.0,-3285302.0,-2.2318490096040478,-1.3225555051121773,2.8358509780446184
196.5625,245.21922,250.99004,1.0619972101721942,0.407706252758544,-1131790.0,-3627567.0,-1.7712128510538605,-1.5058154190228379,1.1924958300824073
193.96875,252.1616,251.27171,1.0536531647176162,0.3889391848588275,-615770.0,-3212207.0,-1.1781115176745516,-0.8214809099627018,1.810887738429301
191.46875,254.32257,251.47568,1.045421498702126,0.3794994398731433,-593176.0,-3875611.0,-1.1671968138671218,-0.7903488210558862,0.0715283992036575
189.1875,255.93008,253.94553,1.0372460224061797,0.3759033830874614,-660688.0,-3889680.0,-1.5449824672941759,-0.87969601736404,0.032055734067171215
187.17188,254.46689,259.1668,1.0291829255493212,0.3757910036483736,-760622.0,-3402332.0,-1.78943213313687,-1.0121682691988099,0.04017502330810885
185.0625,255.36166,254.98708,1.0211760184120067,0.37657761708942417,-732654.0,-5038967.0,-2.0499375636973127,-0.9749888363330683,0.004506345296917402
182.92188,258.99457,255.91475,1.0132534384865721,0.37657761708942417,-776036.0,-4309619.0,-2.01813469402623,-1.0325929338250717,0.10153324581096967
180.78125,257.77893,256.78516,1.0054151005078893,0.37781379091939016,-907214.0,-4010175.0,-2.2825875589660427,-1.207126047120255,0.18922120403885856
178.59375,255.349,257.59494,0.9976329522487504,0.38927632317609095,-959242.0,-4080709.0,-2.3361072862826404,-1.2776131939062907,2.019438227307546
176.59375,261.91467,264.3023,0.9899631834286993,0.39579420274549193,-930914.0,-2836948.0,-2.230331801911234,-1.2401948481510772,5.3701475053458125
174.70312,259.4744,257.0088,0.9823495190630638,0.37882516323861637,-911952.0,-3931105.0,-2.2463597701971594,-1.2152382566910092,0.27274065672600045
173.0,255.04141,252.80585,0.9748483194016444,0.3798365781904067,-727754.0,-4767823.0,-2.018921350099845,-0.9686394832897349,0.1248595040692635
171.40625,255.41368,257.4011,0.967431446952105,0.37927468099496764,-723466.0,-4665112.0,-2.072666006824875,-0.9626869541534688,0.017761293769069653
169.92188,259.80182,262.20483,0.9600706789569813,0.3830955392913893,-978742.0,-3263190.0,-2.412510298199777,-1.3025662894960988,5.482592769112671
168.5625,258.68753,256.86566,0.9527942381737375,0.3810727520203727,-992226.0,-3985166.0,-2.248958480777219,-1.32087330939612,0.5313606834533857
167.1875,256.31372,260.1427,0.9456020393372455,0.38140989033763617,-1118450.0,-3113997.0,-2.6155206001021725,-1.488435486862727,1.224804407229385
165.79688,255.65446,255.31644,0.9385082364588015,0.38152222714415984,-849284.0,-4358008.0,-2.234335511275276,-1.1301331710455997,0.14115761359789758
164.40625,255.53433,256.24524,0.9314705380347732,0.38129751089854835,-953582.0,-4560107.0,-2.416766392343561,-1.2687475816619553,0.08462039602363802
163.01562,255.27972,259.0034,0.9245312355687929,0.3817469860223355,-1050440.0,-4776333.0,-2.9185608809711994,-1.397672889424939,0.011473761940550276
161.8125,260.5553,262.1463,0.9176199853300204,0.3917486282034588,-1125212.0,-3922553.0,-3.080328610849392,-1.4975765907365712,1.1445218319749983
