runoffs,d2m,skt,sde,src,slhf,str,pev,e,tp
19.703125,257.32184,257.52136,51.757812,0.00020861626,-572422.0,-4320717.0,-0.72330236,-0.20215753,0.03374517
19.421875,258.03326,259.76886,51.757812,0.0003874302,-612082.0,-3943724.0,-0.7581413,-0.21621493,0.037804246
19.132812,260.45245,260.47772,50.78125,0.0006854534,-677266.0,-4351025.0,-0.81598014,-0.23922977,0.055211816
18.835938,262.72375,265.7979,43.945312,0.00071525574,-722964.0,-4079984.0,-0.9561367,-0.25543106,0.0469625
18.546875,248.0537,256.12292,75.19531,0.0033080578,-1105400.0,-3100776.0,-0.6479435,-0.39067584,0.7369578
18.28125,251.66331,249.75859,67.38281,0.0011920929,-414474.0,-5027145.0,-0.47163665,-0.14655478,0.002145857
17.976562,252.0904,256.24548,65.42969,0.0014305115,-581278.0,-3297647.0,-0.58065724,-0.2054125,0.21488369
17.59375,253.15254,255.24963,92.77344,0.0024437904,-801120.0,-2196397.0,-0.36002323,-0.2827039,0.92469454
17.234375,248.35547,244.64912,85.9375,0.002592802,-403914.0,-4206108.0,-0.24900213,-0.14267117,0.03002584
16.953125,244.04475,243.30856,79.10156,0.0019073486,-310980.0,-4708801.0,-0.26132166,-0.10997057,0.0026559792
16.671875,246.81483,246.43182,76.171875,0.00059604645,-350634.0,-4506609.0,-0.32382086,-0.12384914,0.002488494
16.359375,248.53238,247.27278,75.19531,0.00032782555,-369768.0,-4709099.0,-0.34365803,-0.13056678,0.0074207783
16.046875,251.8954,255.17712,74.21875,0.001013279,-568680.0,-2977798.0,-0.44162944,-0.2008034,0.019519031
15.796875,256.12787,253.6566,73.24219,0.00059604645,-594996.0,-4055169.0,-0.48455223,-0.21013105,0.040362775
15.5625,256.5431,254.69931,72.265625,0.00044703484,-665080.0,-4272479.0,-0.5378835,-0.23481436,0.07699728
15.34375,256.78116,254.83208,72.265625,0.0012218952,-611310.0,-4029513.0,-0.5086101,-0.21604356,0.07111579
15.140625,247.14694,248.69368,72.265625,0.0005066395,-760514.0,-4908658.0,-0.5904734,-0.26864466,0.06482005
14.90625,246.958,248.58963,71.28906,0.00020861626,-522112.0,-4782234.0,-0.45692176,-0.18433295,0.0041127205
14.625,250.76746,250.57164,70.3125,0.0002682209,-538300.0,-4940569.0,-0.481233,-0.18999818,0.00519752
14.359375,254.32611,255.70068,69.33594,0.00062584877,-650928.0,-4410260.0,-0.5486086,-0.22978616,0.026138127
14.09375,254.90488,252.83414,67.38281,0.00020861626,-631702.0,-5170437.0,-0.558082,-0.2230648,0.007942319
