runoffs,d2m,skt,ssro,src,slhf,str,pev,e,tp
6115.1875,276.2437,283.3905,0.2628460435971647,0.0003879646603976994,-6206224.0,-4649545.0,-13.000881608604686,-5.38442395736638,0.0009246491072811835
5968.3047,276.88483,282.61847,0.260097969828621,-1.0350320504433755e-16,-5480642.0,-4494524.0,-10.04479281618842,-4.75492106488673,0.0
5729.8906,281.43097,284.29413,0.2574145483436041,0.0011638939811930982,-4896272.0,-4225446.0,-8.762569677855936,-4.247930178280512,0.005583523643437616
5357.508,287.24915,289.54205,0.2548927682255453,0.04073628900869153,-3367124.0,-1981721.0,-6.214199629539507,-2.9212648087195703,0.18986344230143004
5076.711,291.1162,291.29675,0.2526781557321556,0.13856803704470622,-1493216.0,-443788.0,-2.3918827878333104,-1.2954886869920301,0.9767786366410292
4750.742,290.87622,292.5672,0.2505928264895374,0.11516084086338196,-2616434.0,-968120.0,-4.0578840980742825,-2.2699780402035685,0.7048349743854487
4507.508,279.73883,285.85876,0.24846710289239127,0.0003233038836647495,-1769216.0,-567098.0,-6.046114094715449,-1.5349436921496817,0.01608760058502412
4283.3125,277.74628,284.8512,0.24614740112838263,0.0003879646603976994,-5534080.0,-4067036.0,-12.892631730210269,-4.801283125743794,0.000944047090500888
4246.7344,280.73242,286.64716,0.24363372119751148,-9.315288927306923e-17,-5295616.0,-3320017.0,-11.475452993181534,-4.594396500579023,0.0
4692.8906,277.7459,286.57224,0.24123318809188277,0.0004526254371306493,-4411248.0,-2481078.0,-10.791188060466084,-3.8271297171377228,0.12155384965240046
6664.422,281.1996,286.00604,0.2390751276948322,0.053345141637350935,-2125526.0,-1130132.0,-4.97328676374309,-1.844072755829984,0.326181279319826
9607.016,282.38785,283.3919,0.2372403926642619,0.920834139606086,-2214006.0,-534922.0,-1.9208453068131348,-1.9208393382541544,55.0897530047223
10510.953,281.3778,285.50525,0.235478388788124,0.0004526254371306493,-4234206.0,-1833665.0,-6.824306410635472,-3.673532432912907,0.041363499292401684
9858.172,281.23334,282.5746,0.23370020585389284,0.0007759293207953988,-5886442.0,-4627531.0,-9.809677976591047,-5.106987600811408,0.0009278818546842871
9118.531,279.30676,281.73056,0.23193820197775494,0.0001939823301988497,-5778896.0,-4841667.0,-9.062579465535237,-5.013679242438229,0.000944047090500888
8970.953,281.92764,285.29303,0.2302085349015215,-1.0350320504433755e-16,-6143836.0,-4348178.0,-9.896314850266208,-5.330299018169171,0.0
8901.531,280.90475,283.96515,0.22847884650900596,-9.879851433624634e-17,-6226798.0,-4262002.0,-10.918198313447647,-5.402274382504402,0.0
8581.156,280.11816,285.2205,0.22679767397448813,-9.879851433624634e-17,-6266654.0,-4297390.0,-11.07965567825886,-5.43685177945008,0.0
7782.7812,279.46472,283.09705,0.22511648012368823,0.0001293215534658998,-6333146.0,-4431160.0,-11.00880444937502,-5.494539095707296,0.0009311039439463542
6975.875,282.01556,285.03467,0.22345956551816926,6.46607767329499e-05,-5323870.0,-3939213.0,-7.937482223496772,-4.618906814357615,0.0009246491072811835
6672.2344,284.4869,287.76578,0.22185112413808383,-7.997975150388149e-17,-5792400.0,-3271532.0,-9.288932460549404,-5.025397058489034,0.0
6760.1406,277.6466,283.95886,0.2201861093453772,0.0007112685440624489,-6930980.0,-5032510.0,-11.654142781480914,-6.01321130488941,0.0018492980480289134
6661.0938,282.1435,286.81482,0.21847260001095492,-1.016213268678349e-16,-6428140.0,-4755467.0,-11.523164630489191,-5.576955686592555,0.0
6399.5625,287.59546,288.95215,0.21700156338511079,0.23019235584342823,-2373556.0,-928968.0,-4.262632273821509,-2.0592597707036475,1.600370353571634
5930.2656,287.32025,289.41534,0.21572450492612916,0.00394430721417649,-3366622.0,-1654727.0,-5.271938448458968,-2.9208302976257983,0.3665942642783193
5599.1406,288.0669,288.8485,0.21435855757090394,0.009246490906278382,-3293222.0,-1791723.0,-5.374102443056472,-2.8571496955009934,0.26924747231760193
7050.2656,288.1358,289.57028,0.21296835228667987,0.027480830944170975,-4149058.0,-2342746.0,-6.410420610336587,-3.5996594078824273,1.0720497982674715
12923.75,285.8365,290.21814,0.2116508781568882,0.009893099006674788,-2926568.0,-1047882.0,-6.085200993766193,-2.539042725402396,0.16621052267851155
18411.5,285.66412,290.49203,0.21025259400175855,0.0003879646603976994,-4510724.0,-2172458.0,-8.51516165312205,-3.913436103175627,0.0018492978814954597
17873.844,279.36868,285.58145,0.20882197304672445,-9.597570180465778e-17,-3916546.0,-2192929.0,-9.169576969725313,-3.3979357567659463,9.699116509942485e-05
15650.516,279.99072,285.70294,0.2074156100206892,-1.0444414886575431e-16,-4110036.0,-2420909.0,-9.285691703553312,-3.5658054002851713,0.0
14227.1875,281.1538,285.79126,0.20600922567837188,0.0003879646603976994,-4109958.0,-2659878.0,-9.00102213563514,-3.565738552424591,0.004594148061976
13266.703,284.5042,287.0167,0.204554368110621,0.0008405900975283487,-4719368.0,-3336641.0,-8.92279103936744,-4.09444749038812,0.002004484078721447
11894.734,284.0883,288.92795,0.2031156682846813,-5.175161198849964e-17,-3954670.0,-2204418.0,-7.902185188868316,-3.4310097589695943,0.0034593514719460927
10574.6875,277.78525,284.59454,0.20180627302579524,-5.222207916604259e-17,-2417620.0,-844219.0,-6.670623861282365,-2.097490607866348,0.09133334089028722
9228.234,275.51987,284.5027,0.20062622496652693,0.0001293215534658998,-3589124.0,-1051003.0,-7.990843187144492,-3.1138667964114575,0.46107011542062537
