runoffs,d2m,skt,sde,src,slhf,str,pev,e,tp
602.16406,247.80424,262.2948,-7.345365e-21,0.00017881393,-6350.0,-4646934.0,-1.1705682,-0.0023813918,0.0004261732
599.41406,247.60359,265.65167,-7.345365e-21,-4.7704902e-17,-9102.0,-4341133.0,-1.3122857,-0.0034160912,0.0
597.5625,253.70439,266.5656,-7.345365e-21,0.00044703484,-8450.0,-4462216.0,-1.1880174,-0.0032298267,0.0025734608
595.6406,253.85266,268.5948,-7.345365e-21,0.00020861626,-6684.0,-3223777.0,-1.2181215,-0.0025248155,0.0008583069
594.1719,249.82909,263.63074,-7.345365e-21,0.00047683716,-9264.0,-4919080.0,-1.5600287,-0.0033937395,0.0017195939
592.875,251.72777,265.95978,-7.345365e-21,0.00074505806,-6658.0,-4021458.0,-1.1319667,-0.002542045,0.002145857
590.85156,257.5025,266.95642,-7.345365e-21,8.940697e-05,-11062.0,-3872591.0,-1.4477484,-0.004203059,0.0017225741
588.6875,259.07635,265.51135,-7.345365e-21,0.00017881393,-5784.0,-4241774.0,-1.2171232,-0.0021727756,0.0004351138
586.2969,259.45312,266.37762,-7.345365e-21,-4.2934413e-17,-6962.0,-4740813.0,-1.1991822,-0.002656132,0.0
584.09375,258.45685,264.8652,-7.345365e-21,0.00020861626,-5140.0,-5005543.0,-1.0769665,-0.0019734725,0.0008603894
581.9375,256.12146,265.00018,-7.345365e-21,-4.597018e-17,-4630.0,-4832419.0,-1.163736,-0.0017620623,0.0
579.75,261.93863,268.02472,-7.345365e-21,-7.285848e-17,-3568.0,-4384306.0,-1.288075,-0.0013448298,0.0
577.5781,255.33485,266.6869,-7.345365e-21,5.9604645e-05,-13882.0,-2696265.0,-1.4921241,-0.005090609,0.06455034
575.6094,256.47748,265.65857,-7.345365e-21,0.00011920929,-11088.0,-4543582.0,-1.2412779,-0.004034955,0.0004276632
573.46875,258.68567,265.76767,0.9765625,2.9802322e-05,-30956.0,-4535362.0,-1.5519485,-0.011086464,0.0004649161
571.4219,258.78506,265.711,0.9765625,-4.7704902e-17,-15328.0,-4588548.0,-1.182571,-0.00549946,0.0
569.3281,259.48483,268.61554,1.953125,0.00017881393,-39510.0,-2220661.0,-1.350291,-0.014115125,0.16370416
567.25,254.17284,266.88455,1.953125,-4.5536498e-17,-67780.0,-4873993.0,-2.0030663,-0.024035573,0.0
