runoffs,d2m,skt,sde,src,slhf,str,pev,e,tp
282.8828,250.45268,245.61511,285.15625,0.17505884,-62758.0,-2948073.0,-0.21444261,-0.022089109,0.0032126904
280.2422,248.13289,245.45636,284.1797,0.1823008,22958.0,-2774359.0,-0.24695694,0.008219853,0.0
277.10156,253.7122,254.09686,283.20312,0.18936396,-22544.0,-2389391.0,-0.34815073,-0.007960014,0.0048384373
273.8125,256.94446,253.36627,281.25,0.19484758,-6312.0,-2301132.0,-0.49316138,-0.0022081658,0.005477667
270.54688,272.50684,272.6327,282.22656,0.20352006,-13988.0,-799159.0,-0.43665618,-0.005277805,1.0718912
267.41406,251.50316,255.44804,298.82812,0.2206564,-727760.0,-3153952.0,-0.92983246,-0.25675538,0.08128592
264.45312,252.31891,253.99939,297.85156,0.22235513,-271730.0,-2876061.0,-0.44047087,-0.09586103,0.026905537
261.67188,250.80489,248.79456,295.89844,0.22438169,-33644.0,-2799706.0,-0.308346,-0.011879019,0.0004351138
259.125,250.75977,249.43037,294.92188,0.22858381,5292.0,-2477608.0,-0.37530437,0.0018868595,0.0030472875
256.8125,251.41975,248.46481,293.9453,0.23600459,11120.0,-2803428.0,-0.32462925,0.0039534643,0.0018885694
254.75,252.27577,253.03534,292.96875,0.24357438,-78886.0,-2173740.0,-0.24491176,-0.027944334,0.023014843
252.92188,253.35855,250.06184,291.01562,0.24554133,-45368.0,-2808850.0,-0.623025,-0.015988015,0.0
251.3125,254.44032,254.57361,289.0625,0.25084615,-19134.0,-2628620.0,-0.50477314,-0.006819144,0.0017195939
249.85938,253.747,252.75426,287.10938,0.25317073,-80634.0,-2882935.0,-0.35354123,-0.028479379,0.008504093
248.48438,250.53722,248.38681,285.15625,0.25880337,-137778.0,-2962722.0,-0.3914833,-0.048766844,0.00049471844
247.20312,253.09756,250.72661,284.1797,0.26071072,-108856.0,-1723804.0,-0.45032427,-0.038410537,0.013150275
246.01562,253.45944,253.4554,285.15625,0.2719462,-138664.0,-3013161.0,-0.3516227,-0.04902575,0.01861155
244.8125,257.96777,259.8533,285.15625,0.27945638,-183532.0,-2042282.0,-0.64861774,-0.06478559,0.1193285
243.6875,251.58972,249.84117,294.92188,0.28175116,-324422.0,-2700984.0,-0.32360852,-0.11437014,0.15650392
242.6875,253.92572,255.01318,292.96875,0.2863407,-74620.0,-2645690.0,-0.560835,-0.026393682,0.0004634261
241.75,258.37558,258.31265,295.89844,0.2911687,-52618.0,-1688381.0,-0.24105608,-0.018586405,0.46490133
240.8125,253.05092,251.703,293.9453,0.30088425,-82922.0,-3191522.0,-0.25128573,-0.029158778,0.0010162592
239.92188,253.42082,252.87732,291.9922,0.3028512,-154300.0,-2804713.0,-0.3481619,-0.054445118,0.008910894
239.09375,252.32983,251.56932,290.03906,0.3029406,-141264.0,-2489871.0,-0.22693351,-0.049846247,0.004142523
238.3125,262.6015,261.82745,289.0625,0.30374527,-159020.0,-977772.0,-0.43143332,-0.05600881,0.16006082
237.64062,265.4087,267.5829,303.71094,0.30508637,-404688.0,-1057053.0,-0.5288087,-0.14302972,2.694644
237.0,250.20808,252.58005,306.64062,0.30499697,-570728.0,-3779281.0,-0.762932,-0.20135567,0.0023499131
236.34375,250.76617,247.80995,304.6875,0.30511618,-113532.0,-3288984.0,-0.46709925,-0.040048733,0.0
235.71875,254.8282,256.51547,302.73438,0.30502677,-171128.0,-2065138.0,-0.51495063,-0.0604121,0.0004351138
235.125,254.64212,254.79825,300.78125,0.3055334,-277430.0,-2985712.0,-0.57964027,-0.09789504,0.02066791
234.5625,254.09813,250.65215,298.82812,0.30598044,-290700.0,-3498969.0,-0.46654418,-0.102551654,0.0
234.0,253.63231,250.87914,297.85156,0.30615926,-135620.0,-3273744.0,-0.4411675,-0.047857873,0.0004261732
233.39062,255.34991,256.0284,295.89844,0.30627847,-165368.0,-3095226.0,-0.5861074,-0.05834736,0.002577901
232.75,251.47696,251.01584,292.96875,0.3068745,-291196.0,-3347555.0,-0.30532852,-0.10332465,0.003285706
232.125,251.56454,252.05548,291.01562,0.30708313,-222030.0,-3204096.0,-0.48903003,-0.07834658,0.0034868717
231.51562,255.55502,254.82887,289.0625,0.30720234,-221654.0,-3063609.0,-0.56617707,-0.078223646,0.0012099743
230.90625,262.00238,261.39325,286.1328,0.30735135,-376562.0,-3249763.0,-0.84313005,-0.13289693,0.0
230.35938,254.91371,259.66406,283.20312,0.3080368,-1143696.0,-2538319.0,-1.2934804,-0.40462986,0.18856815
229.85938,247.29431,250.3469,281.25,0.3080964,-623208.0,-3459538.0,-0.5948618,-0.2198685,0.036928058
229.375,251.19789,255.46638,279.29688,0.30824542,-705168.0,-3369154.0,-0.80142915,-0.24878886,0.03402233
228.875,251.26932,253.19237,285.15625,0.30851364,-813874.0,-3451757.0,-1.1112876,-0.28713977,0.034570694
228.15625,256.88126,258.33124,283.20312,0.30878186,-628868.0,-2975316.0,-1.0146425,-0.2218741,0.068279214
227.53125,254.7047,254.35617,284.1797,0.3094375,-492356.0,-3037079.0,-0.52612275,-0.1739692,0.05234182
227.125,257.21393,257.28296,282.22656,0.31006336,-464458.0,-2996194.0,-1.0426455,-0.16386527,0.05147457
226.78125,260.30667,260.5219,283.20312,0.3105402,-764026.0,-3063976.0,-1.083225,-0.26955363,0.082480825
226.46875,259.88403,257.9806,279.29688,0.31018257,-743694.0,-3847088.0,-1.023721,-0.2623843,0.0
226.15625,261.72675,262.37112,275.39062,0.310421,-620708.0,-2554118.0,-0.7592514,-0.21902192,0.0014930964
225.84375,264.88785,266.3058,271.48438,0.31095743,-934062.0,-1813878.0,-1.1254773,-0.3295401,0.011920929
225.51562,265.90668,267.14206,268.5547,0.31134486,-1149796.0,-1908898.0,-1.108896,-0.40567294,0.2568245
225.375,259.16272,257.76154,263.67188,0.3117621,-1161702.0,-4173013.0,-1.2341962,-0.40987042,0.0008523463
225.8125,262.70905,264.71594,258.78906,0.3117919,-1133578.0,-3912849.0,-1.8779486,-0.40007198,0.0
227.23438,272.49054,273.5099,246.09375,0.31259656,-1300028.0,-1058398.0,-1.5600771,-0.4586531,1.3328731
229.9375,268.60614,267.74933,201.17188,0.312984,-177664.0,-920478.0,-0.82559514,-0.06268546,3.015615
233.54688,263.37225,267.00046,193.35938,0.31340122,-3377394.0,-2911926.0,-3.227126,-1.1915509,0.04132092
237.10938,259.80103,259.3208,189.45312,0.31378865,-1640822.0,-3329438.0,-1.6469806,-0.5788868,0.03205836
239.98438,261.84198,262.52197,184.57031,0.31396747,-1595262.0,-4125686.0,-2.2764802,-0.56293744,0.00085532654
242.40625,266.6377,268.11578,213.86719,0.3145039,-1011675.0,-914059.0,-0.8504875,-0.3569196,3.3861473
245.42188,259.98376,261.59976,217.77344,0.31501055,-1670856.0,-3703835.0,-1.75412,-0.58948344,0.0017195939
250.64062,262.9079,265.66504,213.86719,0.31501055,-1093206.0,-3117745.0,-1.8900298,-0.38569468,0.0
259.34375,267.952,268.56638,211.91406,0.3157854,-1243568.0,-2584874.0,-1.7879121,-0.43874234,0.4644692
270.76562,261.2407,263.03735,208.00781,0.31620264,-1342374.0,-3666934.0,-1.848124,-0.47360128,0.026494265
281.82812,265.05792,265.3216,224.60938,0.31659007,-626162.0,-1779251.0,-0.6798767,-0.2209004,1.3922483
288.9375,263.99078,265.94232,391.60156,0.3170073,-642890.0,-420240.0,-0.6297976,-0.22681057,14.690357
290.59375,257.92932,257.3164,393.5547,0.3170073,-526364.0,-3572828.0,-1.31087,-0.18570945,0.00011920929
287.96875,265.7404,265.8491,387.6953,0.31760335,-352066.0,-3315302.0,-1.5595033,-0.124213286,0.0004276632
282.60938,272.00397,272.64465,374.02344,0.3181994,-1287472.0,-1977536.0,-2.1207333,-0.45423117,1.3289601
275.84375,269.70007,270.23813,375.97656,0.31855702,-573522.0,-1833202.0,-1.9380599,-0.20235777,1.3749301
268.84375,265.0249,267.03796,448.2422,0.31900406,-896510.0,-1184099.0,-1.0424889,-0.31629112,2.7657895
262.125,258.5056,263.42017,440.4297,0.3194213,-1848212.0,-1679962.0,-2.1629295,-0.6520506,0.346753
255.85938,259.57916,263.38812,476.5625,0.31977892,-1144846.0,-860128.0,-1.3444014,-0.40390342,3.0688496
250.10938,263.35913,265.53723,470.70312,0.32019615,-346810.0,-2488972.0,-1.6620867,-0.12237206,0.021208823
244.70312,264.80994,262.44284,475.58594,0.32025576,-390112.0,-1822901.0,-0.9186268,-0.13763738,0.4400164
239.96875,266.03207,265.65045,466.79688,0.320822,-81176.0,-3105643.0,-1.6732588,-0.028654002,0.0004276632
235.9375,270.34204,271.30865,446.28906,0.3210008,-1027276.0,-3274884.0,-2.3900719,-0.36244375,6.7055225e-05
232.3125,270.6092,272.9635,410.15625,0.32177567,-2189402.0,-3264567.0,-3.6011412,-0.7724408,0.00085532654
229.5,268.2077,266.7821,377.9297,0.3219247,-608702.0,-3278999.0,-2.2425578,-0.21477509,5.2154064e-05
228.09375,268.34222,270.23914,353.51562,0.32293797,-1225864.0,-3825497.0,-2.9937477,-0.43251225,0.0017195939
230.4375,267.13068,270.75708,317.3828,0.32299757,-2153744.0,-3436741.0,-3.4535117,-0.75986516,0.00013411045
237.84375,265.41348,267.8011,278.3203,0.32362342,-1551294.0,-4199695.0,-3.7341714,-0.5473364,0.0004261732
247.1875,266.7794,269.86505,242.1875,0.32389164,-624146.0,-4217981.0,-3.3383818,-0.2202359,0.0
260.3125,262.20828,268.02203,232.42188,0.32496452,-3530220.0,-2673628.0,-4.233327,-1.2454726,0.4055828
282.625,265.91797,269.5152,226.5625,0.32526255,-3420148.0,-1626376.0,-3.3149161,-1.2066318,0.3200248
327.75,268.844,267.93948,203.125,0.3259778,-2614299.0,-3379948.0,-3.0055866,-0.922339,0.10377467
424.71875,266.2697,271.05026,165.03906,0.3259778,-1121444.0,-4130324.0,-3.9504952,-0.39569148,0.0
554.09375,272.14206,275.9886,78.125,0.20003319,-3182201.0,-3221268.0,-5.5200977,-1.137625,0.0
641.78125,275.22766,274.16797,21.484375,0.0042021275,-3424796.0,-4026918.0,-6.599091,-1.3362831,0.0008583069
677.375,276.56604,277.7522,8.7890625,0.023037195,-2465808.0,-3345814.0,-5.033929,-0.98885363,0.051784515
695.875,271.43268,273.84705,4.8828125,2.9802322e-05,-2794613.0,-3592927.0,-4.2650027,-1.1142441,0.0019297004
707.0,276.41943,278.1524,0.9765625,0.03761053,-3151477.0,-3450051.0,-7.0276484,-1.263382,0.085414946
713.5625,270.79028,274.80432,-7.345365e-21,0.04130602,-3002062.0,-2575179.0,-3.6479607,-1.2009759,0.6350726
725.5625,267.28345,274.64505,-7.345365e-21,0.00017881393,-4443298.0,-5587178.0,-6.9891105,-1.7760144,0.0008523463
746.0625,274.1065,274.1609,18.554688,0.33053756,-2250512.0,-2041288.0,-4.08186,-0.89962965,6.693542
769.15625,269.7729,270.98196,104.49219,0.3310442,-1303496.0,-1926916.0,-1.6351268,-0.47039056,0.7279545
789.90625,270.3544,271.31018,69.33594,0.09974837,-2103190.0,-2627627.0,-3.886301,-0.80029297,0.0
804.8125,269.8158,274.59802,40.039062,0.0048577785,-3183861.0,-1738236.0,-5.0606093,-1.2026443,0.05787611
815.65625,260.14417,269.47568,33.203125,-4.0332324e-17,-4998714.0,-3574526.0,-7.5347238,-1.8741801,0.015430152
828.5625,263.42426,265.29303,28.320312,0.00011920929,-3809012.0,-4401774.0,-6.8085117,-1.443835,0.0
851.125,266.03076,271.38083,20.507812,0.0003874302,-4015790.0,-5014327.0,-8.334693,-1.5343912,0.0008583069
883.5,273.2679,275.45526,5.859375,0.013142824,-3648100.0,-3400673.0,-7.3250904,-1.4337516,0.35767257
922.53125,275.71387,275.88745,0.9765625,0.32743812,-3236492.0,-2607484.0,-4.948702,-1.2955536,2.4812818
964.125,269.8999,276.66537,0.9765625,0.0012516975,-4984828.0,-4733578.0,-7.147722,-1.9927956,0.004117911
995.75,267.7488,274.388,0.9765625,-2.2117731e-17,-4472944.0,-4569746.0,-6.733358,-1.7874068,0.0063329935
1005.46875,269.7694,276.67694,-7.345365e-21,0.00011920929,-5300886.0,-4865187.0,-9.894967,-2.1163933,0.0021553987
993.125,276.27145,279.81326,-7.345365e-21,5.9604645e-05,-6062414.0,-5044889.0,-8.240555,-2.4245837,0.00085532654
968.1875,273.2591,280.7706,-7.345365e-21,-2.3418772e-17,-6361684.0,-4485151.0,-8.570183,-2.543895,0.0
942.46875,273.85135,279.98352,-7.345365e-21,0.0028908253,-4647151.0,-3207031.0,-7.6877103,-1.8595374,0.0070780516
925.40625,274.2544,274.37772,51.757812,0.23323298,-1496890.0,-1265230.0,-0.90583414,-0.60296804,3.3122852
931.6875,274.0529,275.1792,21.484375,2.9802322e-05,-4731226.0,-3616236.0,-6.7256427,-1.8549488,0.025190413
1011.6875,272.8283,280.31482,4.8828125,-3.252607e-17,-5815172.0,-3849645.0,-8.271571,-2.3217452,0.0
1219.2812,274.20105,277.742,0.9765625,2.9802322e-05,-4218850.0,-3884853.0,-5.1164107,-1.68694,0.045329332
1476.0938,274.51825,277.1821,-7.345365e-21,0.007480383,-6677944.0,-4690576.0,-9.555344,-2.6691668,0.10689497
1664.25,271.14624,280.68942,-7.345365e-21,0.00047683716,-7725182.0,-4821043.0,-10.837973,-3.0888636,0.03259182
1768.5,277.73178,281.23895,-7.345365e-21,0.049889088,-5856784.0,-2944056.0,-10.448337,-2.3419387,0.320822
1712.4062,272.23514,279.25143,-7.345365e-21,0.04091859,-6873432.0,-4746972.0,-9.655174,-2.7484922,0.36807656
1557.625,268.7682,283.5066,-7.345365e-21,-8.8470997e-17,-8817904.0,-4968214.0,-13.817724,-3.526033,0.0008523463
1403.2812,278.02115,287.46805,-7.345365e-21,0.00011920929,-9266688.0,-4471153.0,-13.304673,-3.7054894,0.00085234636
1258.0,280.7124,287.39325,-7.345365e-21,-3.8163923e-17,-7655264.0,-4205188.0,-8.737058,-3.061126,0.0
1124.4688,281.9345,284.61945,-7.345365e-21,8.940697e-05,-5537648.0,-3260178.0,-6.6374764,-2.2143497,0.12280047
975.71875,278.7974,286.59113,-7.345365e-21,2.9802322e-05,-8644331.0,-4465252.0,-10.397941,-3.4566262,0.0017195934
822.65625,281.06686,286.45834,-7.345365e-21,5.9604645e-05,-8739422.0,-4350854.0,-12.142807,-3.4946501,0.0008523463
685.28125,279.84583,287.4371,-7.345365e-21,-1.7564079e-17,-9320646.0,-5283922.0,-10.890048,-3.7270653,0.0008583069
564.8125,282.76703,288.50848,-7.345365e-21,0.02604723,-6595209.0,-3142223.0,-7.9146547,-2.6372397,0.13665855
465.09375,283.56354,287.92624,-7.345365e-21,0.099390745,-6464248.0,-2983124.0,-7.343184,-2.5848718,0.24168491
410.84375,278.79907,281.65576,-7.345365e-21,0.042378902,-4183354.0,-2947274.0,-4.805818,-1.6728063,0.3941834
392.15625,276.49005,284.65588,-7.345365e-21,0.0061392784,-8638990.0,-4201097.0,-12.389168,-3.4544907,0.23698807
390.1875,272.24048,281.06763,-7.345365e-21,0.0008046627,-8841704.0,-5017605.0,-15.213028,-3.535551,0.3087759
410.875,272.64337,283.21747,-7.345365e-21,-2.0599848e-17,-8127220.0,-5179464.0,-10.298673,-3.2498484,0.0
448.59375,275.71472,279.86594,-7.345365e-21,0.011533499,-5342502.0,-3410248.0,-7.70922,-2.136318,1.2400597
528.71875,275.63538,278.5245,-7.345365e-21,0.00014901161,-5060241.0,-3951853.0,-6.5490494,-2.0234482,0.28175116
656.6875,277.5421,282.37317,-7.345365e-21,0.00020861626,-8950112.0,-5400478.0,-11.157643,-3.5788994,0.0008523463
800.375,279.47546,283.83035,-7.345365e-21,-1.1600969e-17,-6703644.0,-3263775.0,-10.37899,-2.6805997,0.0008523463
920.125,279.00955,282.5088,-7.345365e-21,0.0015497208,-4003466.0,-1271953.0,-3.135536,-1.6008737,2.7509184
1006.625,281.20038,281.8728,-7.345365e-21,0.33289194,-4316966.0,-1783764.0,-2.4383254,-1.7262334,5.757168
1083.875,280.42786,282.1848,-7.345365e-21,0.08714199,-5130226.0,-2527281.0,-6.0837193,-2.0514336,0.28692186
1177.9062,279.5529,281.0061,-7.345365e-21,0.09334087,-3271080.0,-1806727.0,-3.9185808,-1.3080127,1.0055155
1306.2188,273.9297,280.72363,-7.345365e-21,0.0016391277,-6049974.0,-3560726.0,-8.516132,-2.4192157,1.1482313
1457.4062,282.84613,283.49414,-7.345365e-21,0.42951107,-8365528.0,-4051103.0,-9.01974,-3.3451412,3.0178726
1590.1562,283.8388,283.53223,-7.345365e-21,0.4349649,-1902022.0,-950865.0,-0.7620305,-0.7605655,6.843299
1689.25,281.62134,281.90424,-7.345365e-21,0.44038892,-3424520.0,-1054290.0,-1.4294945,-1.3693701,6.684363
1757.875,282.04205,283.04752,-7.345365e-21,0.06094575,-5470538.0,-2947420.0,-5.6159086,-2.1875155,0.40003955
1814.5,284.231,287.09894,-7.345365e-21,0.04386902,-10628218.0,-4248421.0,-10.11904,-4.2499275,0.8087456
1871.7188,283.8324,287.90918,-7.345365e-21,0.06502867,-10285366.0,-4300583.0,-10.501881,-4.11283,1.1177137
1933.7812,285.789,289.13934,-7.345365e-21,0.00011920929,-11590910.0,-4345955.0,-11.913076,-4.6348805,0.01891776
1995.7188,282.91846,289.4272,-7.345365e-21,-4.5536498e-17,-10138974.0,-4622345.0,-9.257026,-4.054292,0.0
2040.6875,287.69543,289.94067,-7.345365e-21,0.0031888485,-9660290.0,-3965782.0,-8.98492,-3.8628802,0.09147823
2043.5312,284.318,284.95972,-7.345365e-21,0.000834465,-5859158.0,-2588233.0,-5.550701,-2.3429134,0.01347065
2022.8125,283.27612,285.4353,-7.345365e-21,0.010371208,-4843736.0,-1256723.0,-3.308326,-1.9368744,3.852564
2004.3125,283.37323,286.10007,-7.345365e-21,0.1348257,-6574602.0,-2513104.0,-7.102642,-2.6289997,1.2428015
2009.125,283.8623,288.18945,-7.345365e-21,0.0003874302,-7272168.0,-2663798.0,-7.953819,-2.9079366,0.0008523463
2039.4062,284.8268,287.48425,-7.345365e-21,0.23370981,-5914769.0,-2558955.0,-5.127482,-2.3651505,0.71546435
2087.7812,275.8964,288.94165,-7.345365e-21,-2.2985091e-17,-12880236.0,-4779220.0,-13.569769,-5.150447,0.00081956387
2137.0625,285.2215,290.69165,-7.345365e-21,0.0063478947,-10403370.0,-3370051.0,-11.387721,-4.160017,0.03257394
2174.0312,284.3169,288.5896,-7.345365e-21,0.24622679,-9323728.0,-3778287.0,-8.821096,-3.7282975,0.61382836
2189.5938,284.53497,284.96216,-7.345365e-21,0.51909685,-5005840.0,-958649.0,-2.0250976,-2.0016954,15.494677
2194.5625,284.94684,285.64453,-7.345365e-21,0.0013709068,-10332264.0,-4515561.0,-9.407397,-4.1315837,0.0002682209
2179.5,284.52515,286.3894,-7.345365e-21,0.24652481,-6728584.0,-2577989.0,-6.3690395,-2.6905723,0.6807074
2141.4062,282.1624,286.44727,-7.345365e-21,0.0004172325,-7204940.0,-2471777.0,-7.145472,-2.8810549,0.0064611435
2097.4375,285.6627,286.9226,-7.345365e-21,0.008046627,-6077028.0,-1380852.0,-3.8306713,-2.430034,3.691107
2054.75,286.96344,287.1892,-7.345365e-21,0.5492568,-4316716.0,-1706035.0,-3.863983,-1.7261347,5.7860465
