runoffs,d2m,skt,ssro,src,slhf,str,pev,e,tp
751.02344,249.45268,252.77722,1.0694377863273985,1.1610805756845366,-375004.0,-3448107.0,-4.752480776915036,-0.5689440172318427,0.00974350866655982
748.59375,249.99031,253.11261,1.065430154767455,1.1571981985980528,-317032.0,-3728463.0,-5.0766748245223425,-0.47003352676711074,0.0005635705652151657
744.8281,247.92705,250.08124,1.061438211991117,1.1534410759850289,-239670.0,-3024037.0,-3.3943856578844134,-0.3553390754973407,0.010814420026150628
740.15625,248.56555,249.90924,1.057446269214779,1.1495586988985451,-216946.0,-2692660.0,-5.495188815984875,-0.3215561363845154,0.00448351689108506
735.0703,258.52637,261.59363,1.0534073453527526,1.1456763218120614,-269932.0,-2028435.0,-4.507938342612761,-0.4033599907415919,2.72069326001656
729.9297,250.65355,253.46172,1.049431006094892,1.1419191991990374,-404352.0,-2528359.0,-6.413589062503888,-0.5994844940460098,0.8034015479552181
724.9297,249.89117,253.85876,1.0454233745349484,1.1380368221125536,-372080.0,-3162901.0,-6.255555263123824,-0.5516377541425754,0.020639206343986416
720.125,249.967,252.83362,1.041447120542216,1.1341544450260699,-305676.0,-3338060.0,-4.284858505343436,-0.45320074093524454,0.001953710859758928
715.53125,251.5293,253.97334,1.0374394889822725,1.130397322413046,-270450.0,-2104656.0,-3.9233121924553416,-0.40096480802276346,0.10134877470591164
711.21875,249.11702,251.71481,1.0333848763366404,1.1265149453265622,-277894.0,-3240942.0,-2.632469431773643,-0.42034143632463383,0.017016057896057646
707.15625,251.51015,254.47284,1.0292990566540539,1.1226325682400784,-363732.0,-2962896.0,-4.7198719812513446,-0.5491290835379914,0.0
703.40625,253.03238,253.35677,1.0252914250941103,1.1188754456270544,-322146.0,-3659042.0,-5.9217491070739925,-0.4746399326904793,0.0
699.9531,255.1454,257.39978,1.0213150858362496,1.1149930685405707,-336660.0,-3279386.0,-6.169266271172091,-0.4995896603077199,0.021879061229412855
696.7969,250.9345,253.85973,1.0172448696721403,1.111110691454087,-448692.0,-3596870.0,-6.000100938763353,-0.6751947267957803,0.001797163418082448
693.84375,248.53722,251.57822,1.0132685304142797,1.1072283143676032,-346360.0,-3538133.0,-4.42562611624453,-0.5135067198125398,0.0020163297698161387
691.0469,249.43741,252.15434,1.0092609841194644,1.1034711917545792,-386544.0,-3029853.0,-4.507046128310321,-0.5803368026136013,0.26027568367226195
688.3594,253.91452,257.03156,1.0052846448616037,1.0997140691415552,-292712.0,-1876826.0,-5.42502448297455,-0.43474382493968733,0.5221168350999505
685.625,247.94237,251.31815,1.0013083908688714,1.0958316920550715,-362946.0,-3393809.0,-3.9335661767836427,-0.5405737510955078,0.011709743841237241
682.9531,251.62488,254.32945,0.9973007593089278,1.0920744841769192,-350726.0,-3325179.0,-4.422870688358671,-0.5244963290351734,0.003055782960004194
680.4844,250.98431,254.67139,0.9933714011367556,1.0883173615638952,-424806.0,-2784317.0,-6.094983973525814,-0.6298175208030443,0.0023231631618436666
678.1875,251.27597,254.28726,0.9894420429645834,1.0844349844774115,-300602.0,-3121330.0,-4.299197712498426,-0.4472128267707376,0.09605747663954389
676.0,250.33217,253.42175,0.9855283735760167,1.0806778618643875,-324822.0,-2962535.0,-3.884503939843853,-0.4823029229328313,0.02574891233564358
673.875,254.59074,257.3031,0.9815834118853672,1.0769207392513636,-362316.0,-3176716.0,-5.754916628575302,-0.5377206946377555,0.0037571372679678916
671.7656,250.92944,253.76073,0.9776696572316723,1.0730383621648798,-363772.0,-3263006.0,-4.361879859970941,-0.5415717794221564,0.009267604683671493
669.65625,258.00385,259.90558,0.9737716766267113,1.0692812395518558,-291744.0,-1653073.0,-4.8219408199656755,-0.4330609471026037,0.18197068385461534
667.71875,252.37157,255.56725,0.9697953373688506,1.0655241169388319,-582478.0,-2758926.0,-8.412213901465293,-0.8717222783616307,0.17733687585064217
665.9531,247.39754,251.46872,0.9659286490659724,1.061641739852348,-490306.0,-3813468.0,-7.733252459729556,-0.726919921589797,0.004802873765363813
664.3125,251.32086,254.97401,0.9620775642815715,1.0578846172393241,-509584.0,-3727087.0,-7.893557040006272,-0.7555054821750673,0.0
662.7031,255.70906,258.8358,0.9582108759786934,1.0540022401528404,-567712.0,-2225779.0,-8.834422942527453,-0.8416887453677191,0.15724871005318164
661.0781,250.98196,254.05215,0.9543754799778981,1.0502450322746881,-451986.0,-3239794.0,-5.591684384853579,-0.6701088750560302,0.08998343403732179
659.4531,250.65086,254.21855,0.9505556874955801,1.0464879096616642,-453936.0,-3623018.0,-7.1367444434145,-0.6730050330361337,0.0
657.7969,253.6245,257.07642,0.946735895013262,1.0426055325751804,-480246.0,-3402512.0,-7.998130968189798,-0.7120205651744982,0.0017909020932904696
656.09375,251.17804,254.44833,0.942775244539007,1.0388484099621564,-574448.0,-3629005.0,-6.986427479205304,-0.8661571087031916,0.0018159495573932816
654.4219,252.74844,256.73068,0.9389398485382117,1.0350912873491325,-482772.0,-3017514.0,-8.64077287587861,-0.7157541972446779,0.0009079747786966408
652.8281,255.84775,258.15704,0.935120141321022,1.0312089102626487,-546758.0,-3425215.0,-8.93930928214104,-0.8142107787989517,0.019787588900754827
651.2344,253.4808,256.61792,0.931363018707998,1.0274517876496247,-576430.0,-3336776.0,-8.898184205463622,-0.8546156209376932,0.004959420873973386
649.53125,259.42816,261.78192,0.9274806416215142,1.0236946650366008,-620594.0,-2246840.0,-10.365095704401028,-0.9200994099956006,1.5396121284538822
