runoffs,d2m,skt,ssro,src,slhf,str,pev,e,tp
285.66406,257.4312,268.10925,0.0,-2.3950638760028797e-16,-77188.0,-4023417.0,-3.588997174119868,-0.14643245549450512,0.002263078557884768
281.14062,256.4532,268.52277,0.0,0.00015825724064555402,-86346.0,-3905973.0,-3.8039897845010273,-0.16464687746520212,0.0
276.75,256.89777,267.51288,0.0,-2.4641523771910083e-16,-118108.0,-3784486.0,-4.79507548334368,-0.22767775931242795,0.013665672593532463
272.51562,257.17493,269.54987,0.0,-2.55627037877518e-16,-84556.0,-3262262.0,-4.177990945208876,-0.16032941374533038,0.004557808463978574
268.5547,255.7783,271.12878,0.0,-7.772443959105214e-18,-113536.0,-3518772.0,-5.979630486763199,-0.21553647400196496,0.00913144226899476
264.79688,259.32935,269.95782,0.0,-3.022618613764826e-17,-98698.0,-3200949.0,-5.540506890611141,-0.1863503698018576,0.011394998278291268
261.41406,259.11383,269.83728,0.0,0.00031651448129110804,-62868.0,-3972637.0,-3.511708428050042,-0.1221152352570698,0.009147267610032372
258.20312,257.22284,271.4176,0.0,-1.4249479704224374e-17,-84156.0,-4111852.0,-5.132499950377678,-0.16497328303444192,0.0023105550805979647
255.15625,257.85938,271.97137,0.0,-2.2799167526759e-16,-81410.0,-4740311.0,-4.888863031737856,-0.1644886147289526,0.0
252.40625,257.28107,270.9609,0.0,-2.1647694400223026e-16,-76062.0,-4258097.0,-3.673269134196744,-0.15538882180976543,0.004568866951437656
249.875,255.9828,272.80682,0.0,-2.4411230661215827e-16,-115026.0,-4171520.0,-6.224138132893131,-0.23525433334725676,0.0
247.53125,259.12418,272.513,0.0,-3.868954173269031e-16,-87556.0,-3313438.0,-4.347405592852738,-0.18036874394056213,0.0
245.35938,257.0653,273.30994,0.0,-2.372034564933454e-16,-125274.0,-4273113.0,-6.674993528577033,-0.2589434586752759,0.00913144226899476
